Timestamp,Host,Jitter(ms),Success
2025-06-17 18:03:02,git.rockfin.com,0.49,True
2025-06-17 18:04:13,git.rockfin.com,0.30,True
2025-06-17 18:05:24,git.rockfin.com,0.00,True
2025-06-17 18:06:35,git.rockfin.com,0.40,True
2025-06-17 18:16:17,git.rockfin.com,0.00,True
